loss,delta_loss,lr,grad_norm,update_ratio,layer_grad_mean,layer_grad_std,attn_entropy_mean,attn_entropy_std,fp16_overflow,target
-0.5965669832961389,-0.01760677496692408,3.3881317890172014e-21,0.017311237277394496,0.017248112042333792,0.00916629719144043,0.018801746483622404,0.0,0.0,0.0,-0.150297403335571
-1.0798595246125717,-0.3632715499044494,3.3881317890172014e-21,0.045676955115499976,0.045614770641153275,-0.019375510306681783,0.05446004527861468,0.0,0.0,0.0,0.49391055107116705
0.508346792413598,1.216438220307802,3.3881317890172014e-21,0.0581692351432616,0.05810765569275241,7.795487649950588e-05,0.06610215972863569,0.0,0.0,0.0,0.173270225524902
1.0655101616398341,0.43017246322640523,3.3881317890172014e-21,0.07658594448795675,0.076525108640816,0.08548342215702501,0.0757344662969153,0.0,0.0,0.0,0.303119659423828
2.04021409713519,0.7485858233587958,3.3881317890172014e-21,0.15234309198341894,0.15228441532078596,0.07427724939585229,0.1627627380146826,0.0,0.0,0.0,-0.8279730081558221
-0.6221950355070541,-2.0250498105515367,3.3881317890172014e-21,0.004766212325771443,0.004704193241194451,-0.004521014554612077,0.0064131306068144255,0.0,0.0,0.0,0.025548100471496003
-0.540043207673348,0.06793216080995207,3.3881317890172014e-21,0.07070071929124803,0.07064064221604517,0.0010425183481362905,0.0800567441905164,0.0,0.0,0.0,0.10970938205718901
-0.18726448439565802,0.2743102377725999,3.3881317890172014e-21,0.01880775979174779,0.018746642682870792,-0.024353352623109892,0.024866087607580436,0.0,0.0,0.0,0.688555836677551
2.0268383062105637,1.693742260555683,3.3881317890172014e-21,0.05274762535514574,0.05268763882875703,0.013985199705261587,0.05824867484507747,0.0,0.0,0.0,0.00018191337585400001
2.0274232622761033,0.005729865240783174,3.3881317890172014e-21,0.22531207681129778,0.22525690072461296,0.09904957266156275,0.24147859540414862,0.0,0.0,0.0,-1.025421977043151
-1.269897797226304,-2.509228969060831,3.3881317890172014e-21,0.0260742253531284,0.02601406126782911,-0.05486463594211012,0.03674943341510844,0.0,0.0,0.0,0.6275085210800171
0.7479027842871524,1.5440436419109231,3.3881317890172014e-21,0.0546954007310704,0.05463626847674725,-0.00163313702679366,0.06240894739204992,0.0,0.0,0.0,-0.161904573440551
0.227286519386466,-0.3917343465742582,3.3881317890172014e-21,0.05114437991600388,0.05108540451006635,-0.006598547581816914,0.05903202430146022,0.0,0.0,0.0,0.053155183792114
0.39821098839858626,0.13562952305194148,3.3881317890172014e-21,-0.036042552649928256,-0.03610370304052753,-0.12919736112341443,-0.02403285483867361,0.0,0.0,0.0,0.359368920326232
1.5537886292632748,0.8865187787141452,3.3881317890172014e-21,0.10529228307079863,0.105235375512908,0.05788873656116412,0.11189557411263622,0.0,0.0,0.0,-0.207193374633789
0.8875428369316612,-0.5027903514508879,3.3881317890172014e-21,0.12750628711283607,0.12745032209936458,0.04436448226999603,0.13852377384124318,0.0,0.0,0.0,-0.008039832115173
0.8616901554583526,-0.014431282400330194,3.3881317890172014e-21,0.04076830830750959,0.04071012687872486,-0.016687580099292294,0.0486171506614409,0.0,0.0,0.0,-0.065345287322998
0.6515674968328206,-0.15495420959955827,3.3881317890172014e-21,-0.027011480787267984,-0.027071407891858263,-0.032405660529882786,-0.02588141207148672,0.0,0.0,0.0,-0.21986711025238
-0.05543164026154882,-0.5338685519680062,3.3881317890172014e-21,0.0036457078670199335,0.0035869282040795975,-0.011213209286409304,0.006037075425428522,0.0,0.0,0.0,-0.296384811401367
-1.0084791682347576,-0.7215032424004654,3.3881317890172014e-21,-0.01315333366593734,-0.013212356112778864,0.0008723657215005744,-0.01469811268144361,0.0,0.0,0.0,0.600239038467407
0.9216343524263744,1.4771741352289631,3.3881317890172014e-21,0.03920625934748128,0.039149097441756986,-0.013056161655267906,0.0464102494595467,0.0,0.0,0.0,-0.24274659156799303
0.14106453198269825,-0.5899730131508042,3.3881317890172014e-21,0.0011832241890987014,0.0011251432884486544,-0.03585397479508652,0.006462891924877741,0.0,0.0,0.0,0.27034878730773904
1.0103912772229469,0.6682259543040331,3.3881317890172014e-21,0.08753385001807223,0.08747874391458114,-0.005227160256412007,0.09965778134195648,0.0,0.0,0.0,0.22260355949401803
1.7261896715155414,0.5511463647981822,3.3881317890172014e-21,0.06650854450436568,0.06645304925646885,0.023946555447956732,0.07249457851942324,0.0,0.0,0.0,-0.31084954738616905
0.7266297031513403,-0.7569732868207885,3.3881317890172014e-21,0.10488533187295278,0.10483136194085174,0.06470486346057691,0.11056802963731087,0.0,0.0,0.0,0.10532736778259201
1.0653177317938982,0.2635647778393004,3.3881317890172014e-21,0.12084560590720282,0.12079244583160091,0.016735175323503396,0.1343275754467701,0.0,0.0,0.0,-0.19995415210723802
0.4223502009249928,-0.48503852073270826,3.3881317890172014e-21,-0.01827049368402308,-0.018327980712755113,-0.06635226315728178,-0.011601000942185268,0.0,0.0,0.0,-0.06135177612304601
0.22506897624154032,-0.14516142666842247,3.3881317890172014e-21,0.04216269813003046,0.04210747442283798,-0.0408856260348563,0.05310142412674217,0.0,0.0,0.0,0.6316312551498411
2.2561265174998626,1.5541533017583953,3.3881317890172014e-21,0.11118930095419718,0.11113669548557634,0.024602626364420864,0.12260619273341143,0.0,0.0,0.0,-0.640002846717834
0.19814949743507596,-1.564114333892576,3.3881317890172014e-21,0.08480937599840176,0.08475615744819681,0.022434372210181006,0.09328007871477247,0.0,0.0,0.0,0.201848626136779
0.84720885123555,0.5002516641347473,3.3881317890172014e-21,0.029282979238044543,0.02922811855684324,-0.028778372188745717,0.03720256477133556,0.0,0.0,0.0,0.251021981239318
1.6543888060919236,0.6208332697455221,3.3881317890172014e-21,0.06649397761250504,0.0664406932818068,0.024043064067965775,0.07246588002009166,0.0,0.0,0.0,-0.34186315536499
0.5551022617335232,-0.8330240390639738,3.3881317890172014e-21,0.018220373208735402,0.01816561744219066,-0.03246751847181415,0.02522321903278217,0.0,0.0,0.0,-0.039286613464355004
0.4287732178543513,-0.09105381623794168,3.3881317890172014e-21,0.07725264623955043,0.0772002617568,0.013199364915234667,0.08592706513148918,0.0,0.0,0.0,0.491045594215393
2.0077670518378334,1.2094128486008184,3.3881317890172014e-21,0.125190958406923,0.12514055664716858,0.07320638594944527,0.1323752993539638,0.0,0.0,0.0,-0.882209777832031
-0.8290444701197085,-2.158047787953355,3.3881317890172014e-21,0.019124469567181668,0.019070478190181376,0.01228070347063166,0.020439257990654706,0.0,0.0,0.0,0.5220452547073361
0.8496310906707727,1.2854293991842134,3.3881317890172014e-21,0.11605844377729356,0.11600824985722655,0.02369707938473293,0.12816320407851092,0.0,0.0,0.0,0.19381189346313402
1.4728477294839848,0.4805442000491281,3.3881317890172014e-21,0.020577371383390036,0.020523876618231227,-0.028468905114582017,0.027375796604161323,0.0,0.0,0.0,-0.348850011825561
0.35109442562273896,-0.8501570243652792,3.3881317890172014e-21,0.19205687370138566,0.19201003995835716,0.11547323970932433,0.20231451331013822,0.0,0.0,0.0,0.24646997451782202
1.1436370624170713,0.6096709588134238,3.3881317890172014e-21,0.11318086491880275,0.11313135890231715,0.013448779652057997,0.12614590932167505,0.0,0.0,0.0,-0.44149363040924006
-0.2760187259075262,-1.077335264595534,3.3881317890172014e-21,0.06829201769255852,0.06824106720505668,0.016168789540813158,0.07548478029150255,0.0,0.0,0.0,0.6700747013092041
1.878656591699447,1.6484233074035464,3.3881317890172014e-21,0.05930686850146185,0.0592558234233404,0.013738286298911299,0.0656736894300958,0.0,0.0,0.0,-0.7786431312561031
-0.6251286323416428,-1.9040843863142376,3.3881317890172014e-21,-0.05537626240037745,-0.055431521853212026,-0.10524934595876652,-0.04849551447428901,0.0,0.0,0.0,0.528311848640441
1.073697629925476,1.3007961756953714,3.3881317890172014e-21,0.08229323908384575,0.08224363340728047,-0.02957132864873388,0.09660792538445777,0.0,0.0,0.0,-0.16056966781616203
0.5573738538989166,-0.3884609261783543,3.3881317890172014e-21,0.11250522224280711,0.1124570788817106,0.04602343947743846,0.12149157509668043,0.0,0.0,0.0,0.571200013160705
2.3941102168290325,1.4059654025819355,3.3881317890172014e-21,0.08355470293879837,0.08350569223670129,0.0038996288812125153,0.09412390799596046,0.0,0.0,0.0,-0.27316129207611
1.5157396521560806,-0.664555140276196,3.3881317890172014e-21,0.19054420198238414,0.19049983892250533,0.09051173130020025,0.20362175461902562,0.0,0.0,0.0,-0.323930978775024
0.47411536278787486,-0.7890512281625188,3.3881317890172014e-21,0.06063285639096105,0.06058348520827504,-0.0018602357755624073,0.06910918943623431,0.0,0.0,0.0,0.035211563110351
0.587340777476712,0.0916286492501461,3.3881317890172014e-21,0.02749638669890097,0.02744592742617664,-0.0318541892075166,0.0355738682188465,0.0,0.0,0.0,-0.198420405387878
-0.050694876105659425,-0.4812775074433966,3.3881317890172014e-21,0.08125781470802838,0.08120986344411076,0.016578336253244463,0.09001068763481396,0.0,0.0,0.0,0.006271362304687
-0.03052884157357211,0.020662251440430206,3.3881317890172014e-21,0.04029112709136164,0.04024172569536551,-0.04910240925776607,0.05197148755764332,0.0,0.0,0.0,0.367615818977355
1.1515673186974802,0.9067416062716327,3.3881317890172014e-21,0.056275287014083276,0.056226835785299994,-0.021276761823089848,0.06657333524841974,0.0,0.0,0.0,-0.021004796028137002
1.084024826099612,-0.04622362526672601,3.3881317890172014e-21,0.15795636280960998,0.1579125573825296,0.012846042909197572,0.1761079963117269,0.0,0.0,0.0,-0.48032021522521906
-0.46048074957930557,-1.1725447927583164,3.3881317890172014e-21,-0.016305668390313194,-0.01635671907238029,-0.05196102792148043,-0.011202789985359448,0.0,0.0,0.0,0.401366829872131
0.8301443104952635,0.9895049458117632,3.3881317890172014e-21,0.08344846243573811,0.08340202646114325,0.027748005285362882,0.09109128701915366,0.0,0.0,0.0,-0.554822206497192
-0.953927990196027,-1.355236612546521,3.3881317890172014e-21,0.02038573763240026,0.020336816662766107,-0.02666131296069213,0.02693367351166986,0.0,0.0,0.0,-0.08446443080902101
-1.2255296846404493,-0.20183766944564888,3.3881317890172014e-21,0.05639406834859199,0.05634701620568548,0.010839191530695718,0.06275886114936678,0.0,0.0,0.0,0.6567389965057371
0.8862636767804755,1.6157218434948868,3.3881317890172014e-21,0.036129463034965906,0.03608177503528592,-0.008333082741323826,0.04235408111171798,0.0,0.0,0.0,-0.295387387275695
-0.06357655931830515,-0.7190573852427087,3.3881317890172014e-21,0.022121440338662007,0.022073388058535624,-0.0955997062863773,0.036974723507494436,0.0,0.0,0.0,0.5651361942291261
1.753661140318322,1.3910958655861765,3.3881317890172014e-21,0.0373073875069028,0.03726027929397762,-0.04347911328980313,0.047974670542479565,0.0,0.0,0.0,-0.127785205841064
1.3427582537549079,-0.3080677324294373,3.3881317890172014e-21,0.021349946541261232,0.021302360280912133,-0.05327895532507968,0.03127301753974079,0.0,0.0,0.0,0.16432762145996002
1.8711660107841566,0.4082436451857491,3.3881317890172014e-21,-0.006860632867672689,-0.006909258624129464,-0.04781317962261723,-0.0010841406075248416,0.0,0.0,0.0,-0.639680385589599
-0.18577411140560182,-1.5633236032111215,3.3881317890172014e-21,0.09588269078256477,0.09583913733308104,0.013486130012723098,0.1067885432313569,0.0,0.0,0.0,-0.068816065788269
-0.40705731776915516,-0.16346516109328843,3.3881317890172014e-21,-0.040476750658386865,-0.04052649031638669,-0.1253891105125246,-0.029412722860767283,0.0,0.0,0.0,0.10018408298492401
