loss,delta_loss,lr,grad_norm,step,regime,step_fraction
0.28737086057662964,-0.10980650782585144,0.001,1.3184201445520212,42,adam_lr1e3,0.014004668222740914
0.3798251748085022,0.09245431423187256,0.001,2.0827339331570394,43,adam_lr1e3,0.014338112704234745
0.44344478845596313,0.06361961364746094,0.001,2.30476813799314,44,adam_lr1e3,0.014671557185728577
0.555972158908844,0.11252737045288086,0.001,2.485806312397903,45,adam_lr1e3,0.015005001667222408
0.34617990255355835,-0.20979225635528564,0.001,2.2489963876626624,46,adam_lr1e3,0.01533844614871624
0.27012407779693604,-0.07605582475662231,0.001,1.8768947775220255,47,adam_lr1e3,0.01567189063021007
0.2551170587539673,-0.01500701904296875,0.001,1.6363141051453605,48,adam_lr1e3,0.016005335111703902
0.45238760113716125,0.19727054238319397,0.001,3.1534836166095426,49,adam_lr1e3,0.01633877959319773
0.39838191866874695,-0.05400568246841431,0.001,2.1582426615355286,50,adam_lr1e3,0.016672224074691565
0.31266289949417114,-0.0857190191745758,0.001,1.603173684477564,51,adam_lr1e3,0.017005668556185394
0.345808207988739,0.03314530849456787,0.001,2.2896446395242998,52,adam_lr1e3,0.017339113037679228
0.34477296471595764,-0.001035243272781372,0.001,2.6484284333523043,53,adam_lr1e3,0.017672557519173057
0.35650375485420227,0.011730790138244629,0.001,1.936026401727664,54,adam_lr1e3,0.01800600200066689
0.33550018072128296,-0.02100357413291931,0.001,1.5855798164680466,55,adam_lr1e3,0.01833944648216072
0.5081272125244141,0.1726270318031311,0.001,2.3770202218710743,56,adam_lr1e3,0.018672890963654553
0.31611722707748413,-0.19200998544692993,0.001,1.5867589432386617,57,adam_lr1e3,0.019006335445148383
0.26072877645492554,-0.055388450622558594,0.001,2.432829481244996,58,adam_lr1e3,0.019339779926642216
0.3253811299800873,0.06465235352516174,0.001,2.2244300792466674,59,adam_lr1e3,0.019673224408136045
0.3228530287742615,-0.0025281012058258057,0.001,1.527296133731129,60,adam_lr1e3,0.020006668889629875
0.3574986755847931,0.034645646810531616,0.001,2.716646986137985,61,adam_lr1e3,0.020340113371123708
0.3287888765335083,-0.02870979905128479,0.001,2.259425245047165,62,adam_lr1e3,0.020673557852617538
0.4041617214679718,0.0753728449344635,0.001,2.418034325719099,63,adam_lr1e3,0.02100700233411137
0.2302592545747757,-0.1739024668931961,0.001,1.7541347966851213,64,adam_lr1e3,0.0213404468156052
0.2421867549419403,0.011927500367164612,0.001,1.6539578379406887,65,adam_lr1e3,0.021673891297099034
0.22442632913589478,-0.017760425806045532,0.001,1.6950181072868291,66,adam_lr1e3,0.022007335778592863
0.28147822618484497,0.057051897048950195,0.001,2.2329750804914155,67,adam_lr1e3,0.022340780260086696
0.49211156368255615,0.21063333749771118,0.001,3.1476474368076888,68,adam_lr1e3,0.022674224741580526
0.2302398979663849,-0.26187166571617126,0.001,1.9171059273393138,69,adam_lr1e3,0.02300766922307436
0.20620456337928772,-0.024035334587097168,0.001,1.3652830877476563,70,adam_lr1e3,0.02334111370456819
0.17730388045310974,-0.02890068292617798,0.001,2.073877460847541,71,adam_lr1e3,0.023674558186062022
0.21142996847629547,0.03412608802318573,0.001,1.5092494034009556,72,adam_lr1e3,0.02400800266755585
0.19883927702903748,-0.012590691447257996,0.001,2.0897910770785373,73,adam_lr1e3,0.024341447149049684
0.2986586391925812,0.0998193621635437,0.001,2.3394579519717085,74,adam_lr1e3,0.024674891630543514
0.32878971099853516,0.03013107180595398,0.001,1.9836408302965025,75,adam_lr1e3,0.025008336112037347
0.23336239159107208,-0.09542731940746307,0.001,1.8817457330070162,76,adam_lr1e3,0.025341780593531177
0.23197199404239655,-0.0013903975486755371,0.001,1.8158027038690085,77,adam_lr1e3,0.02567522507502501
0.41409483551979065,0.1821228414773941,0.001,2.6015237565626426,78,adam_lr1e3,0.02600866955651884
0.23024554550647736,-0.1838492900133133,0.001,1.0710515918280203,79,adam_lr1e3,0.02634211403801267
0.2819066345691681,0.051661089062690735,0.001,1.1418937556356012,80,adam_lr1e3,0.026675558519506502
0.28146475553512573,-0.0004418790340423584,0.001,2.516424313953125,81,adam_lr1e3,0.027009003001000332
0.21451005339622498,-0.06695470213890076,0.001,2.498855055998758,82,adam_lr1e3,0.027342447482494165
0.18844306468963623,-0.026066988706588745,0.001,1.175774371499506,83,adam_lr1e3,0.027675891963987995
0.22416061162948608,0.035717546939849854,0.001,1.6001960870169585,84,adam_lr1e3,0.028009336445481828
0.1956692487001419,-0.028491362929344177,0.001,1.2510095945017967,85,adam_lr1e3,0.028342780926975657
0.202855184674263,0.007185935974121094,0.001,1.5274238073315765,86,adam_lr1e3,0.02867622540846949
0.15561433136463165,-0.04724085330963135,0.001,1.912249724311679,87,adam_lr1e3,0.02900966988996332
0.3061208724975586,0.15050654113292694,0.001,2.461491612121599,88,adam_lr1e3,0.029343114371457153
0.28368479013442993,-0.022436082363128662,0.001,2.498100888358155,89,adam_lr1e3,0.029676558852950983
0.09633469581604004,-0.1873500943183899,0.001,0.72798857894567,90,adam_lr1e3,0.030010003334444816
0.426311194896698,0.32997649908065796,0.001,2.7009019253769733,91,adam_lr1e3,0.030343447815938646
0.38436058163642883,-0.041950613260269165,0.001,2.156193547503758,92,adam_lr1e3,0.03067689229743248
0.2422609031200409,-0.14209967851638794,0.001,1.6211292713215828,93,adam_lr1e3,0.03101033677892631
0.28822195529937744,0.04596105217933655,0.001,2.4275509847271186,94,adam_lr1e3,0.03134378126042014
0.21460533142089844,-0.073616623878479,0.001,2.3501663166955074,95,adam_lr1e3,0.03167722574191397
0.30910733342170715,0.09450200200080872,0.001,1.7727277627748332,96,adam_lr1e3,0.032010670223407804
0.345183789730072,0.03607645630836487,0.001,1.8819248234432344,97,adam_lr1e3,0.03234411470490164
0.2571425437927246,-0.08804124593734741,0.001,1.0274472982128524,98,adam_lr1e3,0.03267755918639546
0.22947312891483307,-0.02766941487789154,0.001,2.1640742209640305,99,adam_lr1e3,0.033011003667889297
0.13095302879810333,-0.09852010011672974,0.001,1.3351175965673323,100,adam_lr1e3,0.03334444814938313
0.33299845457077026,0.20204542577266693,0.001,3.0598366188789297,101,adam_lr1e3,0.033677892630876956
0.15981458127498627,-0.173183873295784,0.001,1.4567741270660282,102,adam_lr1e3,0.03401133711237079
0.18465737998485565,0.024842798709869385,0.001,1.5103899369776441,103,adam_lr1e3,0.03434478159386462
0.12258902192115784,-0.062068358063697815,0.001,0.955193982316515,104,adam_lr1e3,0.034678226075358455
0.21922583878040314,0.0966368168592453,0.001,1.6838906888431424,105,adam_lr1e3,0.03501167055685228
0.17875993251800537,-0.040465906262397766,0.001,1.6347617971584456,106,adam_lr1e3,0.035345115038346114
0.20158784091472626,0.022827908396720886,0.001,1.632576432106046,107,adam_lr1e3,0.03567855951983995
0.1669042408466339,-0.034683600068092346,0.001,1.35870963603453,108,adam_lr1e3,0.03601200400133378
0.2720165550708771,0.10511231422424316,0.001,1.9379814079981084,109,adam_lr1e3,0.03634544848282761
0.19102926552295685,-0.08098728954792023,0.001,2.3093866616641123,110,adam_lr1e3,0.03667889296432144
0.18902653455734253,-0.002002730965614319,0.001,1.2469676674724008,111,adam_lr1e3,0.03701233744581527
0.1864813268184662,-0.0025452077388763428,0.001,1.5423111468160486,112,adam_lr1e3,0.037345781927309106
0.22557790577411652,0.03909657895565033,0.001,2.221452996425931,113,adam_lr1e3,0.03767922640880293
0.22627009451389313,0.0006921887397766113,0.001,3.508510903995693,114,adam_lr1e3,0.038012670890296765
0.2350796014070511,0.008809506893157959,0.001,1.9401502732344529,115,adam_lr1e3,0.0383461153717906
0.20938235521316528,-0.025697246193885803,0.001,1.7565440761343296,116,adam_lr1e3,0.03867955985328443
0.18402865529060364,-0.025353699922561646,0.001,1.2761193469305585,117,adam_lr1e3,0.03901300433477826
0.25349265336990356,0.06946399807929993,0.001,2.0210719129139023,118,adam_lr1e3,0.03934644881627209
0.16481104493141174,-0.08868160843849182,0.001,0.9255845342924034,119,adam_lr1e3,0.039679893297765924
0.11499807983636856,-0.04981296509504318,0.001,1.396635834187899,120,adam_lr1e3,0.04001333777925975
0.13337677717208862,0.018378697335720062,0.001,1.8741909490193145,121,adam_lr1e3,0.04034678226075358
0.24856741726398468,0.11519064009189606,0.001,1.1783353339013019,122,adam_lr1e3,0.040680226742247416
0.21057750284671783,-0.037989914417266846,0.001,1.3441899551659613,123,adam_lr1e3,0.04101367122374125
0.12335841357707977,-0.08721908926963806,0.001,0.7409182860607011,124,adam_lr1e3,0.041347115705235075
0.14706969261169434,0.023711279034614563,0.001,1.5023954122563195,125,adam_lr1e3,0.04168056018672891
0.18261346220970154,0.0355437695980072,0.001,1.3896170291464565,126,adam_lr1e3,0.04201400466822274
0.23882383108139038,0.05621036887168884,0.001,1.8972658215168694,127,adam_lr1e3,0.042347449149716575
0.18518362939357758,-0.053640201687812805,0.001,1.542342244378685,128,adam_lr1e3,0.0426808936312104
0.21563009917736053,0.03044646978378296,0.001,1.3400985731819772,129,adam_lr1e3,0.043014338112704234
0.13077087700366974,-0.0848592221736908,0.001,1.099979198278172,130,adam_lr1e3,0.04334778259419807
0.10632147639989853,-0.02444940060377121,0.001,1.1168742183673017,131,adam_lr1e3,0.0436812270756919
0.21344037353992462,0.10711889714002609,0.001,1.4822383787626405,132,adam_lr1e3,0.044014671557185726
0.06746649742126465,-0.14597387611865997,0.001,0.8445573085197787,133,adam_lr1e3,0.04434811603867956
0.16435137391090393,0.09688487648963928,0.001,1.0968102163245192,134,adam_lr1e3,0.04468156052017339
0.22681991755962372,0.06246854364871979,0.001,1.8199995047500666,135,adam_lr1e3,0.045015005001667226
0.13983188569545746,-0.08698803186416626,0.001,1.6382136508451508,136,adam_lr1e3,0.04534844948316105
0.043848469853401184,-0.09598341584205627,0.001,0.5216194018261864,137,adam_lr1e3,0.045681893964654885
0.1019468829035759,0.05809841305017471,0.001,0.6671891221926377,138,adam_lr1e3,0.04601533844614872
0.13714256882667542,0.03519568592309952,0.001,1.365858959053389,139,adam_lr1e3,0.046348782927642544
0.09479574114084244,-0.04234682768583298,0.001,0.48949864510559266,140,adam_lr1e3,0.04668222740913638
0.1516743004322052,0.05687855929136276,0.001,1.0989454137938552,141,adam_lr1e3,0.04701567189063021
0.15976181626319885,0.008087515830993652,0.001,1.0622509078480376,142,adam_lr1e3,0.047349116372124044
0.12520024180412292,-0.03456157445907593,0.001,1.0641978082245154,143,adam_lr1e3,0.04768256085361787
0.12644070386886597,0.001240462064743042,0.001,1.3118259222050144,144,adam_lr1e3,0.0480160053351117
0.0680626928806305,-0.058378010988235474,0.001,0.4565426982777723,145,adam_lr1e3,0.048349449816605536
0.1475105583667755,0.07944786548614502,0.001,1.2556800503375682,146,adam_lr1e3,0.04868289429809937
0.06793572008609772,-0.0795748382806778,0.001,0.5516261984432466,147,adam_lr1e3,0.049016338779593195
0.17990466952323914,0.11196894943714142,0.001,1.1235544111129478,148,adam_lr1e3,0.04934978326108703
0.11699382215738297,-0.06291084736585617,0.001,1.0976341164764276,149,adam_lr1e3,0.04968322774258086
0.2012883573770523,0.08429453521966934,0.001,1.4986577350268577,150,adam_lr1e3,0.050016672224074694
0.14543582499027252,-0.055852532386779785,0.001,0.9766096018479123,151,adam_lr1e3,0.05035011670556852
0.186481773853302,0.04104594886302948,0.001,1.2830130710039958,152,adam_lr1e3,0.050683561187062354
0.0776011198759079,-0.1088806539773941,0.001,0.9689928131196416,153,adam_lr1e3,0.05101700566855619
0.12905637919902802,0.05145525932312012,0.001,0.9903836945775436,154,adam_lr1e3,0.05135045015005002
0.1751348078250885,0.046078428626060486,0.001,1.071444450619518,155,adam_lr1e3,0.051683894631543846
0.2070164829492569,0.031881675124168396,0.001,1.2471021601438668,156,adam_lr1e3,0.05201733911303768
0.11053532361984253,-0.09648115932941437,0.001,1.3427959674712104,157,adam_lr1e3,0.05235078359453151
0.07876238971948624,-0.03177293390035629,0.001,0.7764915865796522,158,adam_lr1e3,0.05268422807602534
0.11808658391237259,0.03932419419288635,0.001,1.1356742944685925,159,adam_lr1e3,0.05301767255751917
0.1882377415895462,0.07015115767717361,0.001,1.7775175962927623,160,adam_lr1e3,0.053351117039013005
0.07496070861816406,-0.11327703297138214,0.001,0.8346978946297988,161,adam_lr1e3,0.05368456152050684
0.06353415548801422,-0.011426553130149841,0.001,0.6277637490700227,162,adam_lr1e3,0.054018006002000664
0.15093854069709778,0.08740438520908356,0.001,1.4008934449645662,163,adam_lr1e3,0.0543514504834945
0.10060779750347137,-0.050330743193626404,0.001,1.2333638679213992,164,adam_lr1e3,0.05468489496498833
0.13675855100154877,0.03615075349807739,0.001,1.4626809897791655,165,adam_lr1e3,0.05501833944648216
0.09074932336807251,-0.04600922763347626,0.001,1.0896379680011132,166,adam_lr1e3,0.05535178392797599
0.16973014175891876,0.07898081839084625,0.001,1.3542765949385986,167,adam_lr1e3,0.05568522840946982
0.06454693526029587,-0.1051832064986229,0.001,0.7908977245595167,168,adam_lr1e3,0.056018672890963656
0.055219899863004684,-0.009327035397291183,0.001,0.8959307727858848,169,adam_lr1e3,0.05635211737245749
0.19003799557685852,0.13481809571385384,0.001,1.3872844403602909,170,adam_lr1e3,0.056685561853951315
0.059281520545482635,-0.13075647503137589,0.001,0.6874835383800179,171,adam_lr1e3,0.05701900633544515
0.14033718407154083,0.0810556635260582,0.001,0.7411591233846432,172,adam_lr1e3,0.05735245081693898
0.05194222182035446,-0.08839496225118637,0.001,0.3392521819316165,173,adam_lr1e3,0.057685895298432814
0.08647334575653076,0.0345311239361763,0.001,1.0200985882095477,174,adam_lr1e3,0.05801933977992664
0.07895520329475403,-0.007518142461776733,0.001,1.1769507392427887,175,adam_lr1e3,0.05835278426142047
0.1038779690861702,0.024922765791416168,0.001,1.426445347093972,176,adam_lr1e3,0.058686228742914306
0.10874217748641968,0.004864208400249481,0.001,1.0850543995006765,177,adam_lr1e3,0.05901967322440813
0.11980421841144562,0.01106204092502594,0.001,0.7995641444030018,178,adam_lr1e3,0.059353117705901966
0.14778023958206177,0.02797602117061615,0.001,1.328537983153246,179,adam_lr1e3,0.0596865621873958
0.10255227982997894,-0.045227959752082825,0.001,0.9719381020654592,180,adam_lr1e3,0.06002000666888963
0.08875173330307007,-0.013800546526908875,0.001,1.0273189022792446,181,adam_lr1e3,0.06035345115038346
0.04632817581295967,-0.0424235574901104,0.001,0.8148333709412646,182,adam_lr1e3,0.06068689563187729
0.05967165157198906,0.013343475759029388,0.001,0.750735538277781,183,adam_lr1e3,0.061020340113371124
0.12248311936855316,0.0628114677965641,0.001,1.7262346509019382,184,adam_lr1e3,0.06135378459486496
0.05073600262403488,-0.07174711674451828,0.001,0.6539525201727273,185,adam_lr1e3,0.061687229076358784
0.1181444600224495,0.06740845739841461,0.001,1.5364771736458378,186,adam_lr1e3,0.06202067355785262
0.07820037007331848,-0.03994408994913101,0.001,1.1258496915056548,187,adam_lr1e3,0.06235411803934645
0.08447419852018356,0.006273828446865082,0.001,0.8021747934734763,188,adam_lr1e3,0.06268756252084028
0.08585456758737564,0.0013803690671920776,0.001,0.8205437974105485,189,adam_lr1e3,0.06302100700233411
0.10349225252866745,0.01763768494129181,0.001,1.2385055191052772,190,adam_lr1e3,0.06335445148382794
0.10918843746185303,0.005696184933185577,0.001,0.9644827617202297,191,adam_lr1e3,0.06368789596532178
0.12601743638515472,0.016828998923301697,0.001,1.1345765128961272,192,adam_lr1e3,0.06402134044681561
0.06729117035865784,-0.05872626602649689,0.001,0.6710442838931616,193,adam_lr1e3,0.06435478492830944
0.11926251649856567,0.05197134613990784,0.001,1.0387249347582488,194,adam_lr1e3,0.06468822940980327
0.1421697735786438,0.022907257080078125,0.001,1.2527252197414642,195,adam_lr1e3,0.0650216738912971
0.13011369109153748,-0.012056082487106323,0.001,1.6044106833664016,196,adam_lr1e3,0.06535511837279093
0.10870736092329025,-0.021406330168247223,0.001,0.9894215963851214,197,adam_lr1e3,0.06568856285428476
0.13504427671432495,0.0263369157910347,0.001,1.1449711588284481,198,adam_lr1e3,0.06602200733577859
0.23135927319526672,0.09631499648094177,0.001,1.0833054383339558,199,adam_lr1e3,0.06635545181727243
0.10878505557775497,-0.12257421761751175,0.001,1.228654465797744,200,adam_lr1e3,0.06668889629876626
0.10237972438335419,-0.006405331194400787,0.001,1.096733022815785,201,adam_lr1e3,0.06702234078026009
0.07882151752710342,-0.023558206856250763,0.001,1.0399276323084503,202,adam_lr1e3,0.06735578526175391
0.12285928428173065,0.04403776675462723,0.001,1.2547793837931125,203,adam_lr1e3,0.06768922974324774
0.12981238961219788,0.006953105330467224,0.001,1.192441133029841,204,adam_lr1e3,0.06802267422474158
0.03746028617024422,-0.09235210344195366,0.001,0.5167755772499442,205,adam_lr1e3,0.06835611870623541
0.09134666621685028,0.053886380046606064,0.001,1.2091439893774893,206,adam_lr1e3,0.06868956318772924
0.18746429681777954,0.09611763060092926,0.001,1.6274962363446006,207,adam_lr1e3,0.06902300766922308
0.15564945340156555,-0.03181484341621399,0.001,1.4173904004981202,208,adam_lr1e3,0.06935645215071691
0.03499549254775047,-0.12065396085381508,0.001,0.5875724517080978,209,adam_lr1e3,0.06968989663221074
0.12436428666114807,0.0893687941133976,0.001,1.2602619475796457,210,adam_lr1e3,0.07002334111370456
0.13902875781059265,0.01466447114944458,0.001,1.2974678313284602,211,adam_lr1e3,0.0703567855951984
0.0546521320939064,-0.08437662571668625,0.001,0.5509075675865766,212,adam_lr1e3,0.07069023007669223
0.13896793127059937,0.08431579917669296,0.001,1.266803165482626,213,adam_lr1e3,0.07102367455818606
0.11265338957309723,-0.026314541697502136,0.001,1.5588734761838272,214,adam_lr1e3,0.0713571190396799
0.10753174871206284,-0.005121640861034393,0.001,0.8820434068020322,215,adam_lr1e3,0.07169056352117373
0.06721608340740204,-0.0403156653046608,0.001,0.7553560585414743,216,adam_lr1e3,0.07202400800266756
0.15426073968410492,0.08704465627670288,0.001,0.9341170089259698,217,adam_lr1e3,0.07235745248416138
0.141344353556633,-0.012916386127471924,0.001,1.140955875747527,218,adam_lr1e3,0.07269089696565521
0.09502457082271576,-0.046319782733917236,0.001,1.1907746536147676,219,adam_lr1e3,0.07302434144714905
0.247998908162117,0.15297433733940125,0.001,1.728744965111605,220,adam_lr1e3,0.07335778592864288
0.08003875613212585,-0.16796015202999115,0.001,1.049091577338634,221,adam_lr1e3,0.07369123041013671
0.08992156386375427,0.009882807731628418,0.001,0.8048203992144889,222,adam_lr1e3,0.07402467489163055
0.05771324411034584,-0.03220831975340843,0.001,0.5964018548143991,223,adam_lr1e3,0.07435811937312438
0.07971948385238647,0.022006239742040634,0.001,1.436709656611159,224,adam_lr1e3,0.07469156385461821
0.1655672788619995,0.08584779500961304,0.001,1.3192516495702866,225,adam_lr1e3,0.07502500833611203
0.06133393198251724,-0.10423334687948227,0.001,0.8086328484275314,226,adam_lr1e3,0.07535845281760586
0.07307064533233643,0.011736713349819183,0.001,0.8216404242186728,227,adam_lr1e3,0.0756918972990997
0.13784360885620117,0.06477296352386475,0.001,1.0341015522230006,228,adam_lr1e3,0.07602534178059353
0.12527446448802948,-0.012569144368171692,0.001,1.9009950664119348,229,adam_lr1e3,0.07635878626208736
0.0350978821516037,-0.09017658233642578,0.001,0.6311025054765924,230,adam_lr1e3,0.0766922307435812
0.15253496170043945,0.11743707954883575,0.001,1.4597716589686696,231,adam_lr1e3,0.07702567522507503
0.036119796335697174,-0.11641516536474228,0.001,0.47134875165157936,232,adam_lr1e3,0.07735911970656886
0.19970370829105377,0.1635839119553566,0.001,1.1389516430808444,233,adam_lr1e3,0.07769256418806268
0.13082531094551086,-0.06887839734554291,0.001,0.9130961532032297,234,adam_lr1e3,0.07802600866955652
0.03632538765668869,-0.09449992328882217,0.001,0.5531832170951159,235,adam_lr1e3,0.07835945315105035
0.037445854395627975,0.0011204667389392853,0.001,0.5053653029495004,236,adam_lr1e3,0.07869289763254418
0.13336163759231567,0.0959157831966877,0.001,1.0908828316148342,237,adam_lr1e3,0.07902634211403801
0.07319622486829758,-0.0601654127240181,0.001,1.241517776631053,238,adam_lr1e3,0.07935978659553185
0.19444260001182556,0.12124637514352798,0.001,0.9704445955913059,239,adam_lr1e3,0.07969323107702568
0.1112261638045311,-0.08321643620729446,0.001,0.9520375934763757,240,adam_lr1e3,0.0800266755585195
0.13260552287101746,0.02137935906648636,0.001,0.9936978252125838,241,adam_lr1e3,0.08036012004001333
0.07955202460289001,-0.05305349826812744,0.001,1.1861651237489088,242,adam_lr1e3,0.08069356452150717
0.20895682275295258,0.12940479815006256,0.001,1.6171462646078991,243,adam_lr1e3,0.081027009003001
0.04899280518293381,-0.15996401757001877,0.001,0.5900440074556611,244,adam_lr1e3,0.08136045348449483
0.12204647064208984,0.07305366545915604,0.001,1.0414852737290274,245,adam_lr1e3,0.08169389796598867
0.10767510533332825,-0.014371365308761597,0.001,0.9529081913498844,246,adam_lr1e3,0.0820273424474825
0.10651574283838272,-0.0011593624949455261,0.001,0.9976732301988414,247,adam_lr1e3,0.08236078692897633
0.1107003390789032,0.004184596240520477,0.001,0.9318302184642814,248,adam_lr1e3,0.08269423141047015
0.13429099321365356,0.023590654134750366,0.001,1.3067748621898188,249,adam_lr1e3,0.08302767589196398
0.1072799414396286,-0.027011051774024963,0.001,0.810265375919438,250,adam_lr1e3,0.08336112037345782
0.15219689905643463,0.04491695761680603,0.001,0.8578949432433138,251,adam_lr1e3,0.08369456485495165
0.1449102908372879,-0.0072866082191467285,0.001,1.1169149245120746,252,adam_lr1e3,0.08402800933644548
0.049602676182985306,-0.0953076146543026,0.001,0.7573782125210461,253,adam_lr1e3,0.08436145381793932
0.058168504387140274,0.008565828204154968,0.001,0.620141027724116,254,adam_lr1e3,0.08469489829943315
0.11298417299985886,0.05481566861271858,0.001,0.8131959009005424,255,adam_lr1e3,0.08502834278092697
0.0751703679561615,-0.03781380504369736,0.001,0.8945501752554493,256,adam_lr1e3,0.0853617872624208
0.0558130256831646,-0.019357342272996902,0.001,0.6673415467519372,257,adam_lr1e3,0.08569523174391463
0.0872727483510971,0.03145972266793251,0.001,0.9089432580095668,258,adam_lr1e3,0.08602867622540847
0.11001695692539215,0.022744208574295044,0.001,1.4334817237272692,259,adam_lr1e3,0.0863621207069023
0.11763963103294373,0.007622674107551575,0.001,0.8788874977429346,260,adam_lr1e3,0.08669556518839613
0.1019744798541069,-0.015665151178836823,0.001,0.9422609566350234,261,adam_lr1e3,0.08702900966988997
0.05663541704416275,-0.04533906280994415,0.001,0.9387712077341352,262,adam_lr1e3,0.0873624541513838
0.04928222671151161,-0.007353190332651138,0.001,0.6496233780029959,263,adam_lr1e3,0.08769589863287762
0.04953739792108536,0.00025517120957374573,0.001,0.9683361151699875,264,adam_lr1e3,0.08802934311437145
0.0723663717508316,0.022828973829746246,0.001,1.004478987089481,265,adam_lr1e3,0.08836278759586529
0.06778763979673386,-0.004578731954097748,0.001,0.9362841420854328,266,adam_lr1e3,0.08869623207735912
0.16736169159412384,0.09957405179738998,0.001,1.0839395335022612,267,adam_lr1e3,0.08902967655885295
0.07892344892024994,-0.0884382426738739,0.001,0.8760257315821041,268,adam_lr1e3,0.08936312104034679
0.1088791936635971,0.029955744743347168,0.001,0.772516213151674,269,adam_lr1e3,0.08969656552184062
0.14998851716518402,0.041109323501586914,0.001,1.3706051324080866,270,adam_lr1e3,0.09003001000333445
